swing_id,golfer_id,skill_level,club_type,accel_max,accel_mean,age,age_capability_factor,air_density_factor,career_stage,circadian_factor,club_path_confidence,club_path_consistency,club_speed_at_impact,club_speed_max,club_speed_mean,compensation_count,compensation_severity,course_type_encoded,dominant_hand_encoded,downswing_speed_range,downswing_speed_skewness,downswing_speed_variance,early_cast_flag,early_extension_flag,elevation_m,env_difficulty_index,experience_engrainment,fitness_capability,fitness_level,gender_encoded,green_speed_stimp,height_factor,height_m,hour_of_day,humidity_pct,jerk_max,jerk_mean,jerk_std,kinematic_sequence_confidence,kinematic_sequence_score,lag_angle_impact,lag_angle_mid_downswing,lag_confidence,lag_release_smoothness,links_course_flag,motion_smoothness,normalized_distance_factor,over_top_flag,peak_speed_pct_of_swing,physical_profile_score,power_potential_score,release_efficiency,reverse_pivot_flag,seq_consistency,seq_trend,sequence_efficiency_index,session_fatigue,speed_trend,speed_variance_recent,sway_flag,swing_dominant_frequency,swing_high_freq_noise,swing_spectral_entropy,swing_speed_index,swing_tempo_ratio,swings_in_session,temperature_c,temperature_efficiency,tempo_confidence,tempo_sequence_alignment,time_to_peak_speed,weight_transfer_confidence,weight_transfer_timing_ms,weighted_quality_score,wind_crosswind_component,wind_direction_deg,wind_effect_severity,wind_headwind_component,wind_speed_mph,xfactor_age_adjusted,xfactor_confidence,xfactor_degrees,xfactor_max_ts,xfactor_rate_of_change,xfactor_stretch,xfactor_timing,years_experience,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,clubhead_speed_mph
274,28,semi_pro,driver,0.0,0.0,45,0.85,0.9316,1,0.95,0.86,0.8116,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,593.6,0.2091,0.6,1.02,7,1,10.23,1.0057,1.76,16.2,43.7,0.0,0.0,0.0,0.88,0.7172,17.05,60.65,0.85,1.0,0,0.0,0.7975,0,0.0,0.9109,0.0,3.5572,1,0.9449385797495198,0.012399999999999953,0.4303,-2.5959999999999894,0.7009999999999963,7.965729999999988,0,0.594059405940594,0.0,0.0,10000.0,2.0544,10.0,25.9,0.9772,0.88,1.0192,0.0,0.83,-135.83,0.2869,-12.87,223.2,0.6267,-13.7,18.8,0.0,0.88,43.44,0.5361400000000001,0.03759000000000001,0.0,0.06774,12,83.96,138.26,14.69,0.3385,100.92
275,28,semi_pro,driver,0.0,0.0,45,0.85,0.9316,1,0.95,0.86,0.8552,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,593.6,0.2091,0.6,1.02,7,1,10.23,1.0057,1.76,16.2,43.7,0.0,0.0,0.0,0.88,0.7147,16.67,66.31,0.85,1.0,0,0.0,0.7975,0,0.0,0.9109,0.0,3.9778,1,0.9449385797495198,0.012399999999999953,0.5718,-2.5959999999999894,0.7009999999999963,7.965729999999988,0,0.5714285714285714,0.0,0.0,10000.0,3.0842,10.0,25.9,0.9772,0.88,1.3914,0.0,0.83,-71.73,0.3216,-12.87,223.2,0.6267,-13.7,18.8,0.0,0.88,34.42,0.5405500000000001,0.03761999999999999,0.0,0.03374,12,83.23,134.28,9.14,0.2196,103.67
276,28,semi_pro,driver,0.0,0.0,45,0.85,0.9316,1,0.95,0.86,0.8107,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,593.6,0.2091,0.6,1.02,7,1,10.23,1.0057,1.76,16.2,43.7,0.0,0.0,0.0,0.88,0.752,25.77,75.48,0.85,1.0,0,0.0,0.7975,0,0.0,0.9109,0.0,2.929,0,0.9449385797495198,0.012399999999999953,0.6016,-2.5959999999999894,0.7009999999999963,7.965729999999988,1,0.5769230769230769,0.0,0.0,10000.0,2.4388,10.0,25.9,0.9772,0.88,1.7282,0.0,0.83,-88.09,0.3384,-12.87,223.2,0.6267,-13.7,18.8,0.0,0.88,43.51,0.52937,0.035499999999999976,0.0,0.0169,12,86.07,147.12,8.97,0.1513,103.21
277,28,semi_pro,driver,0.0,0.0,45,0.85,0.9316,1,0.95,0.86,0.8754,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,593.6,0.2091,0.6,1.02,7,1,10.23,1.0057,1.76,16.2,43.7,0.0,0.0,0.0,0.88,0.666,19.73,68.42,0.85,1.0,0,0.0,0.7975,0,0.0,0.9109,0.0,3.4678,0,0.9449385797495198,0.012399999999999953,0.3996,-2.5959999999999894,0.7009999999999963,7.965729999999988,1,0.6382978723404256,0.0,0.0,10000.0,2.2594,10.0,25.9,0.9772,0.88,1.2129,0.0,0.83,-115.82,0.2664,-12.87,223.2,0.6267,-13.7,18.8,0.0,0.88,39.46,0.5433500000000001,0.047960000000000225,0.0,0.0338,12,79.97,136.78,13.57,0.307,93.68
278,28,semi_pro,driver,0.0,0.0,45,0.85,0.9316,1,0.95,0.86,0.8164,1.507002902551124,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,593.6,0.2091,0.6,1.02,7,1,10.23,1.0057,1.76,16.2,43.7,0.0,0.0,0.0,0.88,0.7272,20.75,68.11,0.85,1.0,0,0.0,0.7975,0,0.0,0.9109,0.0,3.2824,0,0.9449385797495198,0.012399999999999953,0.5818,-2.5959999999999894,0.7009999999999963,7.965729999999988,1,0.594059405940594,0.0,0.0,10000.0,2.1979,10.0,25.9,0.9772,0.88,1.2275,0.0,0.83,-73.16,0.3272,-12.87,223.2,0.6267,-13.7,18.8,0.0,0.88,36.68,0.53466,0.03844000000000003,0.0,0.01693,12,84.67,137.53,8.59,0.2283,101.86
279,28,semi_pro,driver,0.0,0.0,45,0.85,0.9316,1,0.95,0.86,0.8207,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,593.6,0.2091,0.6,1.02,7,1,10.23,1.0057,1.76,16.2,43.7,0.0,0.0,0.0,0.88,0.8196,17.5,69.22,0.85,1.0,0,0.0,0.7975,0,0.0,0.9109,0.0,3.9554,0,0.9449385797495198,0.012399999999999953,0.8196,-2.5959999999999894,0.7009999999999963,7.965729999999988,0,0.6122448979591837,0.0,0.0,10000.0,2.8352,10.0,25.9,0.9772,0.88,1.7404,0.0,0.83,-107.67,0.4098,-12.87,223.2,0.6267,-13.7,18.8,0.0,0.88,39.08,0.53498,0.047780000000000045,0.0,0.03373,12,84.2,138.35,6.65,0.0,97.86
280,28,semi_pro,driver,0.0,0.0,45,0.85,0.9316,1,0.95,0.86,0.8655,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,593.6,0.2091,0.6,1.02,7,1,10.23,1.0057,1.76,16.2,43.7,0.0,0.0,0.0,0.88,0.7372,23.08,68.96,0.85,1.0,0,0.0,0.7975,1,0.0,0.9109,0.0,2.9879,0,0.9449385797495198,0.012399999999999953,0.4423,-2.5959999999999894,0.7009999999999963,7.965729999999988,0,0.6185567010309279,0.0,0.0,10000.0,2.4941,10.0,25.9,0.9772,0.88,1.8279,0.0,0.83,-71.82,0.2949,-12.87,223.2,0.6267,-13.7,18.8,0.0,0.88,39.09,0.5350100000000001,0.04468000000000005,0.0,0.05095,12,87.46,147.44,15.89,0.1179,99.65
281,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8682,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.738,23.74,66.86,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,2.8163,0,0.9712762815777622,0.00562999999999993,0.738,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.6060606060606061,0.0,0.0,10000.0,3.3405,10.0,17.6,0.971,0.88,1.3395,0.0,0.83,-118.59,0.369,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,35.39,0.52929,0.041140000000000065,0.0,0.06748,15,84.23,143.7,6.68,0.0,96.99
282,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8775,0.7251909835922398,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.693,18.52,76.35,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,4.1226,0,0.9712762815777622,0.00562999999999993,0.693,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.5607476635514019,0.0,0.0,10000.0,2.8383,10.0,17.6,0.971,0.88,1.4697,0.0,0.83,-76.84,0.3465,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,35.15,0.53989,0.059169999999999945,0.0,0.0,15,82.41,135.38,6.72,0.0,96.71
283,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8281,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.7742,16.06,71.88,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,4.4757,0,0.9712762815777622,0.00562999999999993,0.7742,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.6185567010309279,0.0,0.0,10000.0,2.7205,10.0,17.6,0.971,0.88,1.7257,0.0,0.83,-135.17,0.3871,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,32.98,0.5306700000000001,0.0410100000000001,0.0,0.01693,15,79.61,137.78,6.01,0.0,93.0
284,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8701,1.802452865453055,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,1,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.7455,19.28,75.03,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,3.8916,0,0.9712762815777622,0.00562999999999993,0.5964,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.6315789473684211,0.0,0.0,10000.0,1.919,10.0,17.6,0.971,0.88,0.9049,0.0,0.83,-95.7,0.3355,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,41.59,0.52989,0.040389999999999926,0.0,0.0,15,76.45,132.8,7.0,0.1603,92.64
285,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8866,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,1,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.8273,15.68,66.92,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,4.2679,0,0.9712762815777622,0.00562999999999993,0.6618,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.6315789473684211,0.0,0.0,10000.0,2.6745,10.0,17.6,0.971,0.88,1.8839,0.0,0.83,-118.55,0.3723,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,38.77,0.5312600000000001,0.04136000000000006,0.0,0.05056,15,80.13,131.14,5.75,0.1892,99.28
286,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8097,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.751,21.36,77.54,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,3.6301,0,0.9712762815777622,0.00562999999999993,0.751,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.5607476635514019,0.0,0.0,10000.0,2.4182,10.0,17.6,0.971,0.88,1.6787,0.0,0.83,-63.77,0.3755,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,35.51,0.53235,0.057600000000000096,0.0,0.05056,15,82.55,140.41,6.7,0.0,99.8
287,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.833,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.7257,19.5,76.59,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,3.9277,0,0.9712762815777622,0.00562999999999993,0.7257,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.6451612903225806,0.0,0.0,10000.0,2.4708,10.0,17.6,0.971,0.88,1.7422,0.0,0.83,-134.56,0.3629,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,41.74,0.5315799999999999,0.058639999999999914,0.0,0.05082,15,76.64,128.66,5.74,0.0,90.28
288,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8672,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,1,0,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.7892,20.25,75.56,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,3.7314,0,0.9712762815777622,0.00562999999999993,0.6314,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.5660377358490566,0.0,0.0,10000.0,2.3539,10.0,17.6,0.971,0.88,1.6209,0.0,0.83,-134.41,0.3551,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,43.85,0.5262000000000001,0.03952,0.0,0.01685,15,84.73,145.1,11.27,0.1349,100.92
289,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8867,5.484157218967921,1000000.0,1000000.0,0,0.0,0,1,1000000.0,0.0,0.0,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.728,20.05,69.9,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,3.4863,0,0.9712762815777622,0.00562999999999993,0.728,0.1599999999999966,-0.46900000000001424,10.288330000000006,0,0.6382978723404256,0.0,0.0,10000.0,2.6684,10.0,17.6,0.971,0.88,1.6626,0.0,0.83,-70.67,0.364,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,33.0,0.5242100000000001,0.03207000000000004,0.0,0.0,15,79.17,133.98,7.28,0.0,93.55
290,29,semi_pro,driver,0.0,0.0,42,0.8725,0.9941,2,0.95,0.86,0.8178,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,0.9943,1.74,16.8,38.9,0.0,0.0,0.0,0.88,0.778,16.2,78.44,0.85,1.0,0,0.0,0.738,0,0.0,0.9362,0.0,4.842,0,0.9712762815777622,0.00562999999999993,0.6224,0.1599999999999966,-0.46900000000001424,10.288330000000006,1,0.625,0.0,0.0,10000.0,3.1688,10.0,17.6,0.971,0.88,1.4773,0.0,0.83,-146.23,0.3501,-16.78,229.4,0.7367,-14.38,22.1,0.0,0.88,42.84,0.52724,0.04146000000000005,0.0,0.05086,15,78.94,135.19,9.91,0.1251,92.68
291,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.792,5.484157218967921,1000000.0,1000000.0,1,0.2,2,1,1000000.0,0.0,0.0,0,1,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.6932,20.1,70.12,0.85,1.0,0,0.0,0.9801,0,0.0,0.9536,0.0,3.4886,0,0.9629866240394097,-0.004640000000000081,0.5546,2.254000000000005,-1.3900000000000123,10.411380000000001,0,0.5714285714285714,0.0,0.0,10000.0,2.1047,10.0,26.1,0.9748,0.88,1.0456,0.0,0.83,-105.86,0.3119,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,41.11,0.53282,0.04289999999999994,0.0,0.0,13,81.47,132.83,11.88,0.1909,96.62
292,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.8633,5.484157218967921,1000000.0,1000000.0,1,0.2,2,1,1000000.0,0.0,0.0,1,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.765,19.9,77.27,0.85,1.0,0,0.0,0.9801,0,0.0,0.9536,0.0,3.8829,0,0.9629866240394097,-0.004640000000000081,0.612,2.254000000000005,-1.3900000000000123,10.411380000000001,0,0.6666666666666666,0.0,0.0,10000.0,2.1381,10.0,26.1,0.9748,0.88,1.201,0.0,0.83,-79.51,0.3443,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,41.27,0.54885,0.04742999999999986,0.0,0.03385,13,86.7,142.0,7.19,0.0911,102.86
293,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.9163,1.295089799955258,1000000.0,1000000.0,0,0.0,2,1,1000000.0,0.0,0.0,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.7456,23.8,70.43,0.85,1.0,0,0.0,0.9801,0,0.9142857142857143,0.9536,0.0,2.9592,0,0.9629866240394097,-0.004640000000000081,0.7456,2.254000000000005,-1.3900000000000123,10.411380000000001,0,0.5714285714285714,0.0,0.0,10000.0,1.8452,10.0,26.1,0.9748,0.88,0.8314,0.08423,0.83,-69.45,0.3728,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,37.42,0.52985,0.04113999999999984,0.0,0.0,13,79.44,133.13,6.74,0.0,97.46
294,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.9054,1.2655109936684488,1000000.0,1000000.0,0,0.0,2,1,1000000.0,0.0,0.0,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.7647,20.92,72.4,0.85,1.0,0,0.0,0.9801,0,0.0,0.9536,0.0,3.4608,0,0.9629866240394097,-0.004640000000000081,0.7647,2.254000000000005,-1.3900000000000123,10.411380000000001,0,0.6521739130434783,0.0,0.0,10000.0,2.0145,10.0,26.1,0.9748,0.88,1.037,0.0,0.83,-73.15,0.3824,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,32.89,0.5316199999999999,0.04424000000000006,0.0,0.06803,13,87.94,147.56,6.09,0.0,101.74
295,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.8887,5.484157218967921,1000000.0,1000000.0,2,0.4,2,1,1000000.0,0.0,0.0,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.7295,15.56,77.83,0.85,1.0,0,0.0,0.9801,1,0.0,0.9536,0.0,5.0019,0,0.9629866240394097,-0.004640000000000081,0.4377,2.254000000000005,-1.3900000000000123,10.411380000000001,1,0.6382978723404256,0.0,0.0,10000.0,2.3959,10.0,26.1,0.9748,0.88,1.583,0.0,0.83,-74.58,0.2918,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,40.5,0.5328999999999999,0.04788999999999988,0.0,0.01697,13,79.19,130.49,11.12,0.1672,95.3
296,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.9084,1.8680584626896954,1000000.0,1000000.0,1,0.2,2,1,1000000.0,0.0,0.0,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.7445,19.88,68.7,0.85,1.0,0,0.0,0.9801,0,0.0,0.9536,0.0,3.4557,1,0.9629866240394097,-0.004640000000000081,0.5956,2.254000000000005,-1.3900000000000123,10.411380000000001,0,0.5825242718446603,0.0,0.0,10000.0,2.4359,10.0,26.1,0.9748,0.88,1.7043,0.0,0.83,-133.56,0.335,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,36.38,0.53366,0.04251999999999978,0.0,0.08422,13,85.56,140.68,7.28,0.1841,99.66
297,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.8362,5.484157218967921,1000000.0,1000000.0,0,0.0,2,1,1000000.0,0.0,0.0,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.7369,18.5,64.24,0.85,1.0,0,0.0,0.9801,0,0.0,0.9536,0.0,3.4724,0,0.9629866240394097,-0.004640000000000081,0.7369,2.254000000000005,-1.3900000000000123,10.411380000000001,0,0.5769230769230769,0.0,0.0,10000.0,2.1285,10.0,26.1,0.9748,0.88,1.1436,0.0,0.83,-74.31,0.3684,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,33.67,0.5333299999999999,0.03196999999999994,0.0,0.0,13,79.54,131.85,6.47,0.0,91.17
298,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.8976,5.484157218967921,1000000.0,1000000.0,0,0.0,2,1,1000000.0,0.0,0.0,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.794,22.9,78.34,0.85,1.0,0,0.0,0.9801,0,0.0,0.9536,0.0,3.421,0,0.9629866240394097,-0.004640000000000081,0.794,2.254000000000005,-1.3900000000000123,10.411380000000001,0,0.6185567010309279,0.0,0.0,10000.0,1.9995,10.0,26.1,0.9748,0.88,1.058,0.0,0.83,-75.86,0.397,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,43.61,0.5327299999999999,0.03452999999999995,0.0,0.05092,13,81.6,141.19,4.02,0.0,96.27
299,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.7897,5.484157218967921,1000000.0,1000000.0,0,0.0,2,1,1000000.0,0.0,0.0,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.6897,22.81,61.17,0.85,1.0,0,0.0,0.9801,0,0.0,0.9536,0.0,2.6817,0,0.9629866240394097,-0.004640000000000081,0.6897,2.254000000000005,-1.3900000000000123,10.411380000000001,0,0.5714285714285714,0.0,0.0,10000.0,2.177,10.0,26.1,0.9748,0.88,1.1349,0.0,0.83,-107.58,0.3448,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,39.91,0.53371,0.032769999999999855,0.0,0.08437,13,76.78,127.06,8.46,0.0,92.19
300,30,semi_pro,driver,0.0,0.0,30,0.9625,0.9964,1,0.88,0.86,0.8272,5.484157218967921,1000000.0,1000000.0,1,0.2,2,1,1000000.0,0.0,0.0,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.0057,1.76,7.5,48.3,0.0,0.0,0.0,0.88,0.7449,25.29,61.41,0.85,1.0,0,0.0,0.9801,0,0.0,0.9536,0.0,2.4282,0,0.9629866240394097,-0.004640000000000081,0.5959,2.254000000000005,-1.3900000000000123,10.411380000000001,1,0.594059405940594,0.0,0.0,10000.0,2.2714,10.0,26.1,0.9748,0.88,1.3771,0.0,0.83,-128.29,0.3352,8.26,106.2,0.2867,-2.4,8.6,0.0,0.88,32.11,0.5318900000000001,0.03664000000000012,0.0,0.05079,13,79.99,135.06,8.4,0.1687,95.69
301,31,amateur,driver,0.0,0.0,30,0.9625,0.9897,2,1.0,0.78,0.7094,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.0629,1.86,15.0,80.4,0.0,0.0,0.0,0.8,0.6408,11.26,45.62,0.77,1.0,0,0.0,1.3876,1,0.0,1.0067,0.0,4.0515,0,0.9358507755307985,0.02647999999999995,0.3845,-1.299999999999983,1.229999999999995,11.757599999999996,0,1.0344827586206897,0.0,0.0,10000.0,2.1128,10.0,10.2,0.7911,0.8,0.976,0.0,0.75,-63.79,0.2563,10.98,68.5,0.3933,4.32,11.8,0.0,0.8,23.78,0.57219,0.06309999999999993,0.0,0.0343,27,65.33,109.02,11.14,0.0905,76.85
302,31,amateur,driver,0.0,0.0,30,0.9625,0.9897,2,1.0,0.78,0.6247,5.484157218967921,1000000.0,1000000.0,4,0.8,0,1,1000000.0,0.0,0.0,1,1,87.6,0.1948,1.0,1.001,6,1,10.84,1.0629,1.86,15.0,80.4,0.0,0.0,0.0,0.8,0.5071,11.66,41.14,0.77,1.0,0,0.0,1.3876,1,0.0,1.0067,0.0,3.5283,0,0.9358507755307985,0.02647999999999995,0.1014,-1.299999999999983,1.229999999999995,11.757599999999996,1,1.0,0.0,0.0,10000.0,1.9483,10.0,10.2,0.7911,0.8,0.6367,0.0,0.75,-33.25,0.1521,10.98,68.5,0.3933,4.32,11.8,0.0,0.8,17.22,0.61248,0.07378999999999991,0.0,0.10311,27,67.28,111.91,21.0,0.5922,84.49
303,31,amateur,driver,0.0,0.0,30,0.9625,0.9897,2,1.0,0.78,0.7656,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.0629,1.86,15.0,80.4,0.0,0.0,0.0,0.8,0.5732,14.03,38.74,0.77,1.0,0,0.0,1.3876,0,0.0,1.0067,0.0,2.7612,1,0.9358507755307985,0.02647999999999995,0.4586,-1.299999999999983,1.229999999999995,11.757599999999996,0,0.9375,0.0,0.0,10000.0,1.8305,10.0,10.2,0.7911,0.8,0.6285,0.0,0.75,-95.57,0.2579,10.98,68.5,0.3933,4.32,11.8,0.0,0.8,18.29,0.5792999999999999,0.06369000000000002,0.0,0.06798,27,67.64,109.91,11.05,0.1977,79.16
304,31,amateur,driver,0.0,0.0,30,0.9625,0.9897,2,1.0,0.78,0.6795,5.484157218967921,1000000.0,1000000.0,1,0.2,0,1,1000000.0,0.0,0.0,0,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.0629,1.86,15.0,80.4,0.0,0.0,0.0,0.8,0.4444,12.36,64.59,0.77,1.0,0,0.0,1.3876,0,0.0,1.0067,0.0,5.2257,0,0.9358507755307985,0.02647999999999995,0.3555,-1.299999999999983,1.229999999999995,11.757599999999996,1,0.9836065573770493,0.0,0.0,10000.0,2.3094,10.0,10.2,0.7911,0.8,0.862,0.0,0.75,30.65,0.2,10.98,68.5,0.3933,4.32,11.8,0.0,0.8,27.15,0.57809,0.07357000000000014,0.0,0.0,27,66.09,105.68,13.8,0.1665,77.46
305,31,amateur,driver,0.0,0.0,30,0.9625,0.9897,2,1.0,0.78,0.6346,5.484157218967921,1000000.0,1000000.0,2,0.4,0,1,1000000.0,0.0,0.0,1,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.0629,1.86,15.0,80.4,0.0,0.0,0.0,0.8,0.5441,6.92,44.34,0.77,1.0,0,0.0,1.3876,0,0.0,1.0067,0.0,6.4075,1,0.9358507755307985,0.02647999999999995,0.3265,-1.299999999999983,1.229999999999995,11.757599999999996,0,1.0344827586206897,0.0,0.0,10000.0,2.2677,10.0,10.2,0.7911,0.8,1.0013,0.0,0.75,-229.72,0.2176,10.98,68.5,0.3933,4.32,11.8,0.0,0.8,19.05,0.6050300000000001,0.08534000000000008,0.0,0.06885,27,65.01,110.08,15.65,0.359,75.91
