swing_id,golfer_id,skill_level,club_type,age_capability_factor,career_stage,circadian_factor,club_path_confidence,club_path_consistency,club_speed_at_impact,compensation_severity,course_type_encoded,dominant_hand_encoded,early_cast_flag,early_extension_flag,elevation_m,env_difficulty_index,experience_engrainment,fitness_capability,fitness_level,gender_encoded,green_speed_stimp,height_m,hour_of_day,humidity_pct,kinematic_sequence_confidence,kinematic_sequence_score,lag_angle_impact,lag_angle_mid_downswing,lag_confidence,links_course_flag,normalized_distance_factor,over_top_flag,physical_profile_score,release_efficiency,reverse_pivot_flag,seq_consistency,seq_trend,session_fatigue,speed_trend,speed_variance_recent,sway_flag,swing_dominant_frequency,swing_tempo_ratio,temperature_c,temperature_efficiency,tempo_confidence,tempo_sequence_alignment,time_to_peak_speed,weight_transfer_confidence,weight_transfer_timing_ms,weighted_quality_score,wind_crosswind_component,wind_direction_deg,wind_headwind_component,wind_speed_mph,xfactor_confidence,xfactor_degrees,xfactor_max_ts,xfactor_rate_of_change,xfactor_timing,years_experience,ball_speed_mph,carry_distance_yards,offline_yards,injury_risk_score,clubhead_speed_mph
289,29,semi_pro,driver,0.8725,2,0.95,0.86,0.8867,5.484157218967921,0.0,0,1,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,1.74,16.8,38.9,0.88,0.728,20.05,69.9,0.85,0,0.738,0,0.9362,3.4863,0,0.9712762815777622,0.0056299999999999,0.1599999999999966,-0.4690000000000142,10.288330000000006,0,0.6382978723404256,2.6684,17.6,0.971,0.88,1.6626,0.0,0.83,-70.67,0.364,-16.78,229.4,-14.38,22.1,0.88,33.0,0.5242100000000001,0.03207,0.0,15,79.17,133.98,7.28,0.0,93.55
290,29,semi_pro,driver,0.8725,2,0.95,0.86,0.8178,5.484157218967921,0.2,0,1,0,0,50.1,0.2281,0.75,1.02,7,1,9.99,1.74,16.8,38.9,0.88,0.778,16.2,78.44,0.85,0,0.738,0,0.9362,4.842,0,0.9712762815777622,0.0056299999999999,0.1599999999999966,-0.4690000000000142,10.288330000000006,1,0.625,3.1688,17.6,0.971,0.88,1.4773,0.0,0.83,-146.23,0.3501,-16.78,229.4,-14.38,22.1,0.88,42.84,0.52724,0.04146,0.05086,15,78.94,135.19,9.91,0.1251,92.68
291,30,semi_pro,driver,0.9625,1,0.88,0.86,0.792,5.484157218967921,0.2,2,1,0,1,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.6932,20.1,70.12,0.85,0,0.9801,0,0.9536,3.4886,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,0,0.5714285714285714,2.1047,26.1,0.9748,0.88,1.0456,0.0,0.83,-105.86,0.3119,8.26,106.2,-2.4,8.6,0.88,41.11,0.53282,0.0428999999999999,0.0,13,81.47,132.83,11.88,0.1909,96.62
292,30,semi_pro,driver,0.9625,1,0.88,0.86,0.8633,5.484157218967921,0.2,2,1,1,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.765,19.9,77.27,0.85,0,0.9801,0,0.9536,3.8829,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,0,0.6666666666666666,2.1381,26.1,0.9748,0.88,1.201,0.0,0.83,-79.51,0.3443,8.26,106.2,-2.4,8.6,0.88,41.27,0.54885,0.0474299999999998,0.03385,13,86.7,142.0,7.19,0.0911,102.86
293,30,semi_pro,driver,0.9625,1,0.88,0.86,0.9163,1.295089799955258,0.0,2,1,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.7456,23.8,70.43,0.85,0,0.9801,0,0.9536,2.9592,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,0,0.5714285714285714,1.8452,26.1,0.9748,0.88,0.8314,0.08423,0.83,-69.45,0.3728,8.26,106.2,-2.4,8.6,0.88,37.42,0.52985,0.0411399999999998,0.0,13,79.44,133.13,6.74,0.0,97.46
294,30,semi_pro,driver,0.9625,1,0.88,0.86,0.9054,1.2655109936684488,0.0,2,1,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.7647,20.92,72.4,0.85,0,0.9801,0,0.9536,3.4608,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,0,0.6521739130434783,2.0145,26.1,0.9748,0.88,1.037,0.0,0.83,-73.15,0.3824,8.26,106.2,-2.4,8.6,0.88,32.89,0.5316199999999999,0.04424,0.06803,13,87.94,147.56,6.09,0.0,101.74
295,30,semi_pro,driver,0.9625,1,0.88,0.86,0.8887,5.484157218967921,0.4,2,1,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.7295,15.56,77.83,0.85,0,0.9801,1,0.9536,5.0019,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,1,0.6382978723404256,2.3959,26.1,0.9748,0.88,1.583,0.0,0.83,-74.58,0.2918,8.26,106.2,-2.4,8.6,0.88,40.5,0.5328999999999999,0.0478899999999998,0.01697,13,79.19,130.49,11.12,0.1672,95.3
296,30,semi_pro,driver,0.9625,1,0.88,0.86,0.9084,1.8680584626896957,0.2,2,1,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.7445,19.88,68.7,0.85,0,0.9801,0,0.9536,3.4557,1,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,0,0.5825242718446603,2.4359,26.1,0.9748,0.88,1.7043,0.0,0.83,-133.56,0.335,8.26,106.2,-2.4,8.6,0.88,36.38,0.53366,0.0425199999999997,0.08422,13,85.56,140.68,7.28,0.1841,99.66
297,30,semi_pro,driver,0.9625,1,0.88,0.86,0.8362,5.484157218967921,0.0,2,1,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.7369,18.5,64.24,0.85,0,0.9801,0,0.9536,3.4724,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,0,0.5769230769230769,2.1285,26.1,0.9748,0.88,1.1436,0.0,0.83,-74.31,0.3684,8.26,106.2,-2.4,8.6,0.88,33.67,0.5333299999999999,0.0319699999999999,0.0,13,79.54,131.85,6.47,0.0,91.17
298,30,semi_pro,driver,0.9625,1,0.88,0.86,0.8976,5.484157218967921,0.0,2,1,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.794,22.9,78.34,0.85,0,0.9801,0,0.9536,3.421,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,0,0.6185567010309279,1.9995,26.1,0.9748,0.88,1.058,0.0,0.83,-75.86,0.397,8.26,106.2,-2.4,8.6,0.88,43.61,0.5327299999999999,0.0345299999999999,0.05092,13,81.6,141.19,4.02,0.0,96.27
299,30,semi_pro,driver,0.9625,1,0.88,0.86,0.7897,5.484157218967921,0.0,2,1,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.6897,22.81,61.17,0.85,0,0.9801,0,0.9536,2.6817,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,0,0.5714285714285714,2.177,26.1,0.9748,0.88,1.1349,0.0,0.83,-107.58,0.3448,8.26,106.2,-2.4,8.6,0.88,39.91,0.53371,0.0327699999999998,0.08437,13,76.78,127.06,8.46,0.0,92.19
300,30,semi_pro,driver,0.9625,1,0.88,0.86,0.8272,5.484157218967921,0.2,2,1,0,0,30.8,0.1232,0.65,1.04,8,1,11.79,1.76,7.5,48.3,0.88,0.7449,25.29,61.41,0.85,0,0.9801,0,0.9536,2.4282,0,0.9629866240394096,-0.00464,2.254000000000005,-1.3900000000000123,10.41138,1,0.594059405940594,2.2714,26.1,0.9748,0.88,1.3771,0.0,0.83,-128.29,0.3352,8.26,106.2,-2.4,8.6,0.88,32.11,0.5318900000000001,0.0366400000000001,0.05079,13,79.99,135.06,8.4,0.1687,95.69
301,31,amateur,driver,0.9625,2,1.0,0.78,0.7094,5.484157218967921,0.4,0,1,1,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.6408,11.26,45.62,0.77,0,1.3876,1,1.0067,4.0515,0,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,0,1.0344827586206895,2.1128,10.2,0.7911,0.8,0.976,0.0,0.75,-63.79,0.2563,10.98,68.5,4.32,11.8,0.8,23.78,0.57219,0.0630999999999999,0.0343,27,65.33,109.02,11.14,0.0905,76.85
302,31,amateur,driver,0.9625,2,1.0,0.78,0.6247,5.484157218967921,0.8,0,1,1,1,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.5071,11.66,41.14,0.77,0,1.3876,1,1.0067,3.5283,0,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,1,1.0,1.9483,10.2,0.7911,0.8,0.6367,0.0,0.75,-33.25,0.1521,10.98,68.5,4.32,11.8,0.8,17.22,0.61248,0.0737899999999999,0.10311,27,67.28,111.91,21.0,0.5922,84.49
303,31,amateur,driver,0.9625,2,1.0,0.78,0.7656,5.484157218967921,0.2,0,1,0,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.5732,14.03,38.74,0.77,0,1.3876,0,1.0067,2.7612,1,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,0,0.9375,1.8305,10.2,0.7911,0.8,0.6285,0.0,0.75,-95.57,0.2579,10.98,68.5,4.32,11.8,0.8,18.29,0.5792999999999999,0.06369,0.06798,27,67.64,109.91,11.05,0.1977,79.16
304,31,amateur,driver,0.9625,2,1.0,0.78,0.6795,5.484157218967921,0.2,0,1,0,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.4444,12.36,64.59,0.77,0,1.3876,0,1.0067,5.2257,0,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,1,0.9836065573770492,2.3094,10.2,0.7911,0.8,0.862,0.0,0.75,30.65,0.2,10.98,68.5,4.32,11.8,0.8,27.15,0.57809,0.0735700000000001,0.0,27,66.09,105.68,13.8,0.1665,77.46
305,31,amateur,driver,0.9625,2,1.0,0.78,0.6346,5.484157218967921,0.4,0,1,1,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.5441,6.92,44.34,0.77,0,1.3876,0,1.0067,6.4075,1,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,0,1.0344827586206895,2.2677,10.2,0.7911,0.8,1.0013,0.0,0.75,-229.72,0.2176,10.98,68.5,4.32,11.8,0.8,19.05,0.6050300000000001,0.08534,0.06885,27,65.01,110.08,15.65,0.359,75.91
306,31,amateur,driver,0.9625,2,1.0,0.78,0.7891,5.484157218967921,0.2,0,1,1,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.4163,5.38,40.87,0.77,0,1.3876,0,1.0067,7.5967,0,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,0,0.9523809523809524,2.3159,10.2,0.7911,0.8,0.8142,0.0,0.75,-156.43,0.1873,10.98,68.5,4.32,11.8,0.8,22.11,0.5707899999999999,0.0660299999999999,0.10207,27,67.11,115.73,14.27,0.1325,82.42
307,31,amateur,driver,0.9625,2,1.0,0.78,0.6177,5.484157218967921,0.4,0,1,1,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.566,8.2,50.26,0.77,0,1.3876,1,1.0067,6.1293,0,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,0,0.9375,2.0216,10.2,0.7911,0.8,0.774,0.0,0.75,-189.57,0.2264,10.98,68.5,4.32,11.8,0.8,20.33,0.59111,0.0997399999999999,0.10245,27,66.9,109.47,13.72,0.0732,77.96
308,31,amateur,driver,0.9625,2,1.0,0.78,0.7881,5.484157218967921,0.8,0,1,1,1,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.482,9.67,39.38,0.77,0,1.3876,1,1.0067,4.0724,1,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,0,1.1320754716981132,1.9125,10.2,0.7911,0.8,0.5807,0.0,0.75,-154.54,0.1446,10.98,68.5,4.32,11.8,0.8,23.43,0.5759699999999999,0.0792199999999998,0.03449,27,63.06,102.42,22.86,0.5069,78.66
309,31,amateur,driver,0.9625,2,1.0,0.78,0.616,5.484157218967921,0.6,0,1,1,0,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.5236,7.44,37.12,0.77,0,1.3876,0,1.0067,4.9892,1,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,1,1.0526315789473684,2.4571,10.2,0.7911,0.8,1.2336,0.0,0.75,-210.95,0.1833,10.98,68.5,4.32,11.8,0.8,24.54,0.5692299999999999,0.07871,0.0,27,68.14,111.18,17.19,0.5199,84.65
310,31,amateur,driver,0.9625,2,1.0,0.78,0.7872,5.484157218967921,0.2,0,1,0,1,87.6,0.1948,1.0,1.001,6,1,10.84,1.86,15.0,80.4,0.8,0.5699,7.2,64.32,0.77,0,1.3876,0,1.0067,8.9333,0,0.9358507755307984,0.0264799999999999,-1.299999999999983,1.229999999999995,11.757599999999996,0,0.9677419354838712,2.2275,10.2,0.7911,0.8,0.9976,0.0,0.75,-182.35,0.2565,10.98,68.5,4.32,11.8,0.8,20.05,0.5908399999999999,0.0611999999999999,0.0,27,72.64,122.18,12.15,0.2001,84.96
311,32,amateur,driver,0.685,2,1.0,0.78,0.8069,5.484157218967921,0.8,2,1,1,1,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.6138,6.15,57.5,0.77,0,1.0765,1,0.867,9.3496,0,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,1,0.9836065573770492,1.8027,26.6,0.9683,0.8,0.6519,0.0,0.75,-133.97,0.1841,2.7,57.6,1.71,3.2,0.8,16.34,0.5869,0.06257,0.0678,30,68.1,114.94,20.16,0.4923,82.32
312,32,amateur,driver,0.685,2,1.0,0.78,0.7974,5.484157218967921,0.2,2,1,0,0,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.6056,11.33,54.47,0.77,0,1.0765,0,0.867,4.8076,0,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,1,0.8955223880597015,2.1857,26.6,0.9683,0.8,1.0071,0.0,0.75,-179.7,0.2725,2.7,57.6,1.71,3.2,0.8,16.06,0.5895600000000001,0.0673399999999999,0.10199,30,72.53,119.51,11.5,0.1691,85.89
313,32,amateur,driver,0.685,2,1.0,0.78,0.6857,5.484157218967921,0.2,2,1,0,0,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.5673,11.36,52.32,0.77,0,1.0765,0,0.867,4.6056,0,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,1,1.0169491525423728,1.9069,26.6,0.9683,0.8,0.679,0.0,0.75,-108.46,0.2553,2.7,57.6,1.71,3.2,0.8,22.74,0.58972,0.0901499999999999,0.06825,30,61.07,101.55,12.15,0.2298,73.94
314,32,amateur,driver,0.685,2,1.0,0.78,0.7362,5.484157218967921,0.4,2,1,1,0,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.5688,10.5,48.35,0.77,0,1.0765,0,0.867,4.6048,1,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,0,1.0714285714285714,3.1314,26.6,0.9683,0.8,1.0918,0.0,0.75,37.73,0.2275,2.7,57.6,1.71,3.2,0.8,25.81,0.6102299999999999,0.0881499999999998,0.0,30,62.49,100.88,13.7,0.4229,75.14
315,32,amateur,driver,0.685,2,1.0,0.78,0.6363,5.484157218967921,0.2,2,1,1,0,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.4197,5.86,44.41,0.77,0,1.0765,0,0.867,7.5785,0,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,0,1.0,1.9627,26.6,0.9683,0.8,0.5358,0.0,0.75,-164.86,0.1889,2.7,57.6,1.71,3.2,0.8,17.76,0.59457,0.0898399999999999,0.0,30,69.52,119.37,13.53,0.1161,89.96
316,32,amateur,driver,0.685,2,1.0,0.78,0.7945,5.484157218967921,0.6,2,1,1,0,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.6345,7.3,35.71,0.77,0,1.0765,1,0.867,4.8918,1,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,0,0.9836065573770492,3.1109,26.6,0.9683,0.8,1.2253,0.0,0.75,-186.89,0.2221,2.7,57.6,1.71,3.2,0.8,15.44,0.5819699999999999,0.07572,0.06832,30,61.53,103.24,17.49,0.3719,77.04
317,32,amateur,driver,0.685,2,1.0,0.78,0.8066,1.222184186602985,0.2,2,1,1,0,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.4956,11.76,41.79,0.77,0,1.0765,0,0.867,3.5536,0,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,0,0.9836065573770492,2.0006,26.6,0.9683,0.8,0.6613,0.0,0.75,-69.22,0.223,2.7,57.6,1.71,3.2,0.8,17.65,0.59449,0.0867500000000001,0.03424,30,60.0,100.0,10.0,0.0796,73.39
318,32,amateur,driver,0.685,2,1.0,0.78,0.6205,5.484157218967921,0.2,2,1,0,0,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.4374,7.02,35.61,0.77,0,1.0765,0,0.867,5.0726,1,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,0,0.9836065573770492,2.3876,26.6,0.9683,0.8,0.9388,0.0,0.75,-78.42,0.1968,2.7,57.6,1.71,3.2,0.8,21.34,0.5861500000000001,0.0692399999999998,0.06786,30,71.69,118.59,12.88,0.2425,87.35
319,32,amateur,driver,0.685,2,1.0,0.78,0.7749,5.484157218967921,0.4,2,1,0,0,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.6469,8.74,36.9,0.77,0,1.0765,1,0.867,4.222,0,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,1,1.090909090909091,2.3167,26.6,0.9683,0.8,1.2665,0.0,0.75,-145.68,0.2588,2.7,57.6,1.71,3.2,0.8,28.09,0.58256,0.07722,0.03395,30,63.3,108.61,14.2,0.1319,74.1
320,32,amateur,driver,0.685,2,1.0,0.78,0.7151,5.484157218967921,0.4,2,1,0,1,66.4,0.065,1.0,0.8,3,1,11.38,1.86,13.1,54.4,0.8,0.643,12.59,52.14,0.77,0,1.0765,1,0.867,4.1414,0,0.9018801396250484,0.0168299999999999,2.171999999999997,1.28999999999999,21.38284999999999,0,1.0344827586206895,1.9628,26.6,0.9683,0.8,0.821,0.0,0.75,43.08,0.2572,2.7,57.6,1.71,3.2,0.8,17.67,0.6035999999999999,0.0621999999999998,0.03394,30,66.33,106.01,12.92,0.1348,78.97
321,33,amateur,driver,0.7525,0,1.0,0.78,0.7606,5.484157218967921,0.4,0,1,1,1,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.4674,6.13,62.56,0.77,0,1.2138,0,0.7786,10.2055,0,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,0,0.9523809523809524,2.4573,26.9,0.964,0.8,1.1015,0.0,0.75,44.41,0.187,5.43,40.9,6.27,8.3,0.8,19.64,0.56509,0.0625499999999998,0.0,2,60.0,104.41,16.36,0.2586,74.74
322,33,amateur,driver,0.7525,0,1.0,0.78,0.6853,5.484157218967921,0.8,0,1,1,1,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.543,9.25,44.28,0.77,0,1.2138,0,0.7786,4.787,1,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,1,0.9523809523809524,1.6193,26.9,0.964,0.8,0.4675,0.0,0.75,-141.26,0.1629,5.43,40.9,6.27,8.3,0.8,17.62,0.5508099999999999,0.07637,0.0,2,70.94,118.71,19.34,0.7965,84.62
323,33,amateur,driver,0.7525,0,1.0,0.78,0.7179,5.484157218967921,0.2,0,1,0,0,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.5893,13.36,60.05,0.77,0,1.2138,1,0.7786,4.4948,0,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,0,1.1111111111111112,1.8361,26.9,0.964,0.8,0.6503,0.0,0.75,-147.51,0.2652,5.43,40.9,6.27,8.3,0.8,17.62,0.54641,0.0584399999999999,0.0,2,66.56,106.44,10.01,0.0,73.65
324,33,amateur,driver,0.7525,0,1.0,0.78,0.6941,0.9158150815602424,0.6,0,1,1,0,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.4668,9.34,42.97,0.77,0,1.2138,1,0.7786,4.6006,0,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,1,0.9230769230769232,1.8355,26.9,0.964,0.8,0.5148,0.0,0.75,-9.07,0.1634,5.43,40.9,6.27,8.3,0.8,21.91,0.55104,0.0603799999999997,0.0341,2,72.7,122.44,18.17,0.2917,87.78
325,33,amateur,driver,0.7525,0,1.0,0.78,0.6579,1.9196959637392328,0.4,0,1,1,0,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.5949,9.63,64.88,0.77,0,1.2138,1,0.7786,6.7373,0,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,0,0.8695652173913044,2.1904,26.9,0.964,0.8,0.995,0.0,0.75,-100.2,0.238,5.43,40.9,6.27,8.3,0.8,28.9,0.5530399999999999,0.0633799999999997,0.0,2,61.36,100.0,11.83,0.0785,73.94
326,33,amateur,driver,0.7525,0,1.0,0.78,0.6347,5.484157218967921,0.6,0,1,1,1,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.6106,8.83,46.64,0.77,0,1.2138,1,0.7786,5.282,0,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,0,1.0714285714285714,2.1176,26.9,0.964,0.8,0.9353,0.0,0.75,-167.55,0.2137,5.43,40.9,6.27,8.3,0.8,22.85,0.5388000000000001,0.06747,0.0,2,68.22,114.9,17.03,0.2759,80.91
327,33,amateur,driver,0.7525,0,1.0,0.78,0.726,5.484157218967921,0.4,0,1,1,0,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.5326,7.9,46.84,0.77,0,1.2138,0,0.7786,5.9291,0,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,1,0.8823529411764706,1.834,26.9,0.964,0.8,0.5863,0.0,0.75,2.98,0.213,5.43,40.9,6.27,8.3,0.8,23.06,0.54768,0.0595599999999999,0.06771,2,67.27,113.65,13.51,0.2141,78.2
328,33,amateur,driver,0.7525,0,1.0,0.78,0.6599,5.484157218967921,0.0,0,1,0,0,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.6236,13.7,59.85,0.77,0,1.2138,0,0.7786,4.3686,0,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,0,1.1320754716981132,1.8147,26.9,0.964,0.8,0.6715,0.0,0.75,-152.98,0.3118,5.43,40.9,6.27,8.3,0.8,18.76,0.5437400000000001,0.0706400000000001,0.03452,2,69.29,119.0,8.94,0.0,81.74
329,33,amateur,driver,0.7525,0,1.0,0.78,0.7297,0.9057983979066556,0.2,0,1,0,0,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.5625,9.48,56.59,0.77,0,1.2138,0,0.7786,5.9694,1,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,0,0.9677419354838712,1.9313,26.9,0.964,0.8,0.6925,0.0,0.75,-246.21,0.2531,5.43,40.9,6.27,8.3,0.8,16.3,0.5522400000000001,0.0703599999999999,0.0,2,60.0,100.0,12.29,0.2121,70.05
330,33,amateur,driver,0.7525,0,1.0,0.78,0.6529,5.484157218967921,0.4,0,1,1,0,327.3,0.116,0.1,0.934,5,1,11.85,1.74,15.8,38.4,0.8,0.4601,8.07,47.41,0.77,0,1.2138,0,0.7786,5.8748,0,0.9341975152444834,-0.02711,1.3559999999999943,-2.371000000000004,20.97893000000001,1,0.9375,1.9788,26.9,0.964,0.8,0.5985,0.0,0.75,-241.07,0.184,5.43,40.9,6.27,8.3,0.8,27.85,0.5588700000000001,0.0592799999999998,0.03386,2,60.0,103.19,14.89,0.3229,73.48
331,34,amateur,driver,0.9325,2,0.95,0.78,0.7057,1.695249650170889,0.2,2,1,0,0,95.9,0.0779,1.0,0.8,3,1,8.87,1.94,8.6,69.5,0.8,0.608,8.22,62.47,0.77,0,1.1204,0,0.9403,7.5998,1,0.9442316666915712,-0.01671,0.25,2.566999999999994,20.753229999999995,0,0.9090909090909092,2.2892,16.3,0.9513,0.8,1.1495,0.0,0.75,-170.69,0.2736,-0.25,354.6,2.69,2.7,0.8,15.39,0.6313200000000001,0.11071,0.03397,29,60.35,100.0,11.11,0.2368,71.26
332,34,amateur,driver,0.9325,2,0.95,0.78,0.7045,5.484157218967921,0.6,2,1,1,1,95.9,0.0779,1.0,0.8,3,1,8.87,1.94,8.6,69.5,0.8,0.555,12.66,61.81,0.77,0,1.1204,0,0.9403,4.8823,0,0.9442316666915712,-0.01671,0.25,2.566999999999994,20.753229999999995,1,1.090909090909091,1.5448,16.3,0.9513,0.8,0.4385,0.0,0.75,-17.72,0.1943,-0.25,354.6,2.69,2.7,0.8,23.37,0.6009900000000001,0.0590999999999999,0.0,29,62.15,103.74,18.24,0.4805,74.58
333,34,amateur,driver,0.9325,2,0.95,0.78,0.6612,5.484157218967921,0.4,2,1,0,1,95.9,0.0779,1.0,0.8,3,1,8.87,1.94,8.6,69.5,0.8,0.5742,5.21,35.23,0.77,0,1.1204,0,0.9403,6.762,0,0.9442316666915712,-0.01671,0.25,2.566999999999994,20.753229999999995,1,1.0526315789473684,2.5336,16.3,0.9513,0.8,1.4075,0.0,0.75,-205.66,0.2297,-0.25,354.6,2.69,2.7,0.8,15.17,0.60269,0.0874099999999999,0.03425,29,64.31,100.0,16.88,0.3216,81.24
334,34,amateur,driver,0.9325,2,0.95,0.78,0.7022,5.484157218967921,0.8,2,1,1,1,95.9,0.0779,1.0,0.8,3,1,8.87,1.94,8.6,69.5,0.8,0.5819,6.02,62.72,0.77,0,1.1204,0,0.9403,10.4186,1,0.9442316666915712,-0.01671,0.25,2.566999999999994,20.753229999999995,1,1.0526315789473684,2.2194,16.3,0.9513,0.8,1.0085,0.0,0.75,31.25,0.1746,-0.25,354.6,2.69,2.7,0.8,27.91,0.6047800000000001,0.0866299999999999,0.0,29,71.21,120.39,18.87,0.6177,85.16
